region,hemisphere,F_mean,p_value,p_value_std,sample_size,fraction_significant,count_significant,NPVR,num,anat,n,timepoint,NPVR_CI_low,NPVR_CI_high,std_p,std_p_low,std_p_high,proba_significant,group,metric,test,analysis,study,significant,r_mean
rh-fusiform,rh,4.433915045991558,0.10869337307462697,0.18256111189478985,192.0,0.5769230769230769,15,0.5824541473627107,0.0230943865384401,0.0396501366554071,390,baseline+follow-up,0.5711106686939378,0.594027201703446,0.05126433095312275,0.05026594190006389,0.052282925962787045,0.10573321140778166,simulated,cortical area,F,Group differences,longitudinal,False,
lh-inferiorparietal,lh,5.776623541334908,0.030570281054330024,0.03713937055279928,192.0,0.8461538461538461,22,0.5441458354057082,0.0196689994471176,0.0361465588217773,390,baseline+follow-up,0.5335484232238656,0.554957723948264,0.024818468544298148,0.024335121022783218,0.02531159832355634,0.8189572356899939,simulated,cortical area,F,Group differences,longitudinal,True,
rh-inferiorparietal,rh,1.1575441012505594,0.4037742317385089,0.20691979684625952,192.0,0.07692307692307693,2,0.4454932527539186,0.0163061596467979,0.0366024839792693,390,baseline+follow-up,0.4368171308092509,0.4543449669118425,0.19875023284191176,0.1948795092203802,0.20269929433512637,0.01246424856556712,simulated,cortical area,F,Group differences,longitudinal,False,
lh-inferiortemporal,lh,3.0333283092710763,0.1479776780819921,0.14448257679919133,192.0,0.34615384615384615,9,0.4969251214918371,0.0301485760335058,0.0606702594205655,390,baseline+follow-up,0.4872473476427829,0.5067987595461649,0.08724324108683962,0.08554415138382324,0.08897671791850362,0.10495553926994947,simulated,cortical area,F,Group differences,longitudinal,False,
rh-inferiortemporal,rh,0.4233688582368983,0.6199613813999286,0.2492000941417171,192.0,0.0,0,0.5016312366072558,0.0258207103566837,0.0514734898315345,390,baseline+follow-up,0.4918618096784419,0.5115983826676835,0.32318313283009226,0.3168890391405465,0.3296046099114849,0.0517411887815205,simulated,cortical area,F,Group differences,longitudinal,False,
lh-insula,lh,0.6724154202744236,0.5235607572872151,0.26108463861976605,192.0,0.0,0,0.8120331808027869,0.0436808328528787,0.053791931026384,390,baseline+follow-up,0.79621857787399,0.8281678485194862,0.46177575559312667,0.45278252675778424,0.47095099442851157,0.37032882509715387,simulated,cortical area,F,Group differences,longitudinal,False,
rh-insula,rh,0.5921567765568159,0.6154764967854554,0.27201957072472566,192.0,0.038461538461538464,1,0.894053542292942,0.0584461458886576,0.0653720869320234,390,baseline+follow-up,0.8766415668925414,0.9118179109996168,0.5292758663212255,0.5189680514885974,0.5397922964812821,0.3845235032116004,simulated,cortical area,F,Group differences,longitudinal,False,
lh-isthmuscingulate,lh,0.5290991340094207,0.6187545744664119,0.2698609853204558,192.0,0.0,0,0.6918526473669648,0.0331857610969515,0.0479665160251234,390,baseline+follow-up,0.6783785983231453,0.7055993917587999,0.422723320257382,0.4144906499470333,0.4311226079585445,0.21916630714160995,simulated,cortical area,F,Group differences,longitudinal,False,
rh-isthmuscingulate,rh,0.36223889060665776,0.6545409778046909,0.25288242342435785,192.0,0.0,0,0.6822777263109878,0.0353683026685693,0.0518385714565277,390,baseline+follow-up,0.6689901518819434,0.6958342221103959,0.45325374950524255,0.44442648943278174,0.4622596606090048,0.2854532090103712,simulated,cortical area,F,Group differences,longitudinal,False,
lh-lateraloccipital,lh,2.368037671523679,0.1898669353256297,0.14277267146814246,192.0,0.19230769230769232,5,0.5245849830665008,0.0163963404113839,0.0312558325927249,390,baseline+follow-up,0.5143685246683295,0.535008207869434,0.128073998426356,0.1255797168150876,0.1306187607053006,0.11285259878921176,simulated,cortical area,F,Group differences,longitudinal,False,
rh-lateraloccipital,rh,8.1975340289897,0.013836052110952683,0.027233365288132232,192.0,0.9230769230769231,24,0.4784119584952982,0.0156307856936123,0.0326722303154259,390,baseline+follow-up,0.4690947343487289,0.4879177498404078,0.006744943853310089,0.006613583939283331,0.006878962302818966,0.9997792825134173,simulated,cortical area,F,Group differences,longitudinal,True,
lh-lateralorbitofrontal,lh,0.37311012523528314,0.635955130908096,0.22622377243628758,192.0,0.0,0,0.4729793707379882,0.0269326780330776,0.0569426061670611,390,baseline+follow-up,0.4637679479555611,0.482377219451715,0.31250285749912493,0.306416765548329,0.3187121231861289,0.03907012737090947,simulated,cortical area,F,Group differences,longitudinal,False,
rh-lateralorbitofrontal,rh,0.65795013286923,0.6041353088741098,0.2792133980147028,192.0,0.038461538461538464,1,0.7577082377921127,0.0649977099225503,0.0857819760702975,390,baseline+follow-up,0.7429516303038395,0.7727634977642427,0.4340161767712501,0.4255635745099407,0.442639847529326,0.2505046846134062,simulated,cortical area,F,Group differences,longitudinal,False,
lh-lingual,lh,1.7806271288328732,0.2649075417267469,0.17824573870051158,192.0,0.07692307692307693,2,0.603464965454846,0.0214100606039885,0.0354785477692997,390,baseline+follow-up,0.591712294460942,0.6154554935840754,0.19730847994867712,0.19346583492056635,0.20122889457817747,0.12259768312674003,simulated,cortical area,F,Group differences,longitudinal,False,
rh-lingual,rh,2.850010701366252,0.1472347690145332,0.12516297280083208,192.0,0.23076923076923078,6,0.5431445856932705,0.0211336628370822,0.038909828789156,390,baseline+follow-up,0.5325666731661332,0.5539365799361925,0.10441592059762457,0.10238238753181594,0.10649060944409562,0.17266682176368978,simulated,cortical area,F,Group differences,longitudinal,False,
lh-medialorbitofrontal,lh,0.6563172410291007,0.5935932367131755,0.29950787186963485,192.0,0.0,0,0.8320127512025716,0.0507050978860937,0.0609426932613782,390,baseline+follow-up,0.8158090398234916,0.8485444023642137,0.4769678421240557,0.46767874260038855,0.48644493964439917,0.3661552846049265,simulated,cortical area,F,Group differences,longitudinal,False,
rh-medialorbitofrontal,rh,0.8942123773253267,0.5337791885954922,0.296903497814617,192.0,0.038461538461538464,1,0.7142096698285639,0.041593802839172,0.0582375240721061,390,baseline+follow-up,0.7003002107039016,0.7284006363742229,0.3634681339064881,0.3563894770844611,0.370690052548276,0.13951114807567547,simulated,cortical area,F,Group differences,longitudinal,False,
lh-middletemporal,lh,2.998523296761767,0.17181607213624034,0.2001481389409419,192.0,0.34615384615384615,9,0.5481240145684629,0.0290427711211207,0.0529857666316372,390,baseline+follow-up,0.5374491260896834,0.5590149474166285,0.09790375615266993,0.09599704954831473,0.09984905175275666,0.07236637154662588,simulated,cortical area,F,Group differences,longitudinal,False,
rh-middletemporal,rh,1.4392073334794768,0.3471830197252869,0.25136539190236445,192.0,0.07692307692307693,2,0.4972616003390127,0.0184911090736015,0.0371858777371811,390,baseline+follow-up,0.4875772734580284,0.5071419240491994,0.19274514363779888,0.18899137102708827,0.19657488720016034,0.0284332193251294,simulated,cortical area,F,Group differences,longitudinal,False,
lh-paracentral,lh,0.36127240782390574,0.6150535589245121,0.19546229203976198,192.0,0.0,0,0.5266117352473596,0.0244144221569034,0.0463613332608995,390,baseline+follow-up,0.5163558052096875,0.5370752305389321,0.35001069120425315,0.3431941223335615,0.35696521761201633,0.08575063971850506,simulated,cortical area,F,Group differences,longitudinal,False,
rh-paracentral,rh,0.2099732497696206,0.7603235118131975,0.22123724227798336,192.0,0.0,0,0.5169912601447377,0.0245311489861737,0.047449833057731,390,baseline+follow-up,0.5069226919013016,0.5272636017091877,0.3707236006837232,0.36350364135231894,0.37808968159418155,0.11816671109605985,simulated,cortical area,F,Group differences,longitudinal,False,
lh-parahippocampal,lh,0.6277371256633786,0.5776571777378361,0.2818023036156872,192.0,0.0,0,0.760495727021465,0.0420777204202641,0.0553293318097453,390,baseline+follow-up,0.7456848322991566,0.7756063729230652,0.4422557833019365,0.43364271209840544,0.4510431706625256,0.2826872999131731,simulated,cortical area,F,Group differences,longitudinal,False,
rh-parahippocampal,rh,1.1951611424578479,0.44284902557567746,0.2681328314328581,192.0,0.038461538461538464,1,0.8247878793613079,0.0476932452868283,0.0578248619799803,390,baseline+follow-up,0.8087248746455543,0.8411759761593965,0.3611168935528999,0.35408402788012794,0.36829209429851795,0.20956530483173,simulated,cortical area,F,Group differences,longitudinal,False,
lh-parsopercularis,lh,1.8903489021968574,0.3082615972299967,0.2914800966710669,192.0,0.11538461538461539,3,0.8169424984118208,0.0340847006406067,0.0417222763008035,390,baseline+follow-up,0.8010322849704565,0.8331747116601684,0.25290772400094447,0.2479822661166415,0.257932866059435,0.16677292872231717,simulated,cortical area,F,Group differences,longitudinal,False,
rh-parsopercularis,rh,3.825745497483076,0.1018867320421631,0.09918646103114728,192.0,0.5,13,0.6733562838317181,0.028289792269404,0.0420131109617357,390,baseline+follow-up,0.6602424573155635,0.6867355153107022,0.07993803499446989,0.07838121648971862,0.08152636126370752,0.3083127000676446,simulated,cortical area,F,Group differences,longitudinal,False,
lh-parsorbitalis,lh,1.0145723220313738,0.41919062687580555,0.24797088528624875,192.0,0.0,0,0.7058233002063043,0.0385264520565766,0.054583706779467,390,baseline+follow-up,0.6920771682814728,0.7198476340448235,0.3382163496648275,0.33162947932451886,0.3449365287747527,0.1883343353163387,simulated,cortical area,F,Group differences,longitudinal,False,
rh-parsorbitalis,rh,0.8157701131894066,0.4648565271699404,0.23387577872274457,192.0,0.0,0,0.6412039850971721,0.0389617467773574,0.060763419571469,390,baseline+follow-up,0.6287163347641537,0.6539443674888602,0.3393775868395823,0.3327681010381582,0.34612083911498626,0.14520072681941326,simulated,cortical area,F,Group differences,longitudinal,False,
lh-parstriangularis,lh,1.2511900177737472,0.428043997245693,0.2813222610727883,192.0,0.07692307692307693,2,0.7425350722244377,0.0306756175962189,0.0413120117064947,390,baseline+follow-up,0.7280739669327477,0.7572888494610927,0.31613315377362944,0.3099763606551319,0.3224145515181491,0.1364097762969227,simulated,cortical area,F,Group differences,longitudinal,False,
rh-parstriangularis,rh,1.1850174327155,0.388030466650262,0.2498537076543507,192.0,0.0,0,0.6336894898979787,0.0303471177336209,0.0478895708661772,390,baseline+follow-up,0.6213481867347496,0.6462805632639225,0.2788576422427148,0.27342680149631915,0.28439839538460043,0.11105655828690154,simulated,cortical area,F,Group differences,longitudinal,False,
lh-pericalcarine,lh,2.062742705795066,0.28269487319676156,0.2358263181028858,192.0,0.19230769230769232,5,0.6638991880671439,0.0390267408668088,0.0587841370621797,390,baseline+follow-up,0.6509695414809628,0.6770905120796183,0.18863677387001543,0.18496301305943588,0.19238488630864006,0.07846159382877897,simulated,cortical area,F,Group differences,longitudinal,False,
rh-pericalcarine,rh,1.3670356011792804,0.4317211458054597,0.31297134810350824,192.0,0.07692307692307693,2,0.6533182991007876,0.041582258965203,0.0636477793786518,390,baseline+follow-up,0.6405947186724834,0.6662993864731157,0.26252010588188657,0.2574074438213986,0.2677362408594863,0.053840920321979735,simulated,cortical area,F,Group differences,longitudinal,False,
lh-postcentral,lh,0.37725182518812217,0.6401418375106124,0.24236341510982332,192.0,0.0,0,0.7160327197128848,0.0282698750130035,0.0394812614489729,390,baseline+follow-up,0.7020877561153493,0.7302599092908163,0.47210911143403317,0.46291463722669207,0.48148966855792275,0.3379477037839992,simulated,cortical area,F,Group differences,longitudinal,False,
rh-postcentral,rh,0.2761314116663448,0.6793722851631302,0.20945146151849048,192.0,0.0,0,0.4702850212711304,0.0200152037709537,0.0425597305158789,390,baseline+follow-up,0.4611260717964167,0.4796293346929651,0.3262162204676308,0.3198630564374021,0.3326979633883318,0.04847875147748981,simulated,cortical area,F,Group differences,longitudinal,False,
lh-posteriorcingulate,lh,0.9696023147123373,0.5241441672000756,0.29105252742689575,192.0,0.07692307692307693,2,0.6190755995987346,0.0311167064621826,0.0502631770374273,390,baseline+follow-up,0.6070189065694154,0.631376302731539,0.3033945725532186,0.29748586733142235,0.3094228614592911,0.056553394855125796,simulated,cortical area,F,Group differences,longitudinal,False,
rh-posteriorcingulate,rh,0.9724804295383452,0.5114798117454235,0.2916242653293412,192.0,0.038461538461538464,1,0.6516191031485984,0.0328015987116893,0.0503386081733842,390,baseline+follow-up,0.6389286150986814,0.6645664284004585,0.31888409594830347,0.3126737273612154,0.3252201534517412,0.08134294783509649,simulated,cortical area,F,Group differences,longitudinal,False,
lh-precentral,lh,0.6920839784245114,0.46466214936670147,0.17981978038363447,192.0,0.0,0,0.375208329361254,0.0144555548244092,0.0385267428604745,390,baseline+follow-up,0.3679010285209617,0.3826635194469557,0.21127679815089032,0.20716211570956364,0.21547475583907583,0.007299898880170973,simulated,cortical area,F,Group differences,longitudinal,False,
rh-precentral,rh,0.17224591966082278,0.7481300191172651,0.18368341995416493,192.0,0.0,0,0.3963837640685029,0.0171125588075048,0.0431716946018692,390,baseline+follow-up,0.3886640649424548,0.4042596987873492,0.2896741600401212,0.2840326641898674,0.29542983164179243,0.020372395961508697,simulated,cortical area,F,Group differences,longitudinal,False,
lh-precuneus,lh,0.7978834605028892,0.4546729253973952,0.22331509846108896,192.0,0.0,0,0.7216976920720009,0.0231196424802152,0.032035078862229,390,baseline+follow-up,0.7076424013467322,0.7360374416398434,0.3854163991589714,0.377910292931982,0.3930744181660876,0.24997148889598467,simulated,cortical area,F,Group differences,longitudinal,False,
rh-precuneus,rh,0.3049887374251346,0.6478819337956858,0.1971026579941452,192.0,0.0,0,0.4358639442051866,0.0145874244482649,0.0334678393159259,390,baseline+follow-up,0.4273753560889106,0.4445243291201087,0.2979929174172402,0.29218941113700614,0.30391387830667543,0.026443919110710323,simulated,cortical area,F,Group differences,longitudinal,False,
lh-rostralanteriorcingulate,lh,0.4561880233160323,0.6233592410881281,0.2576898640355529,192.0,0.0,0,0.6337741783910102,0.0634466680983883,0.1001092664574361,390,baseline+follow-up,0.6214312258926042,0.6463669344722996,0.40165327965780273,0.3938309550496414,0.40963391685072437,0.1725674215243559,simulated,cortical area,F,Group differences,longitudinal,False,
rh-rostralanteriorcingulate,rh,0.5950626728917531,0.5831904353114472,0.26920763241437673,192.0,0.0,0,0.5865462066219757,0.0502175554289453,0.0856156852810577,390,baseline+follow-up,0.5751230338053818,0.5982005680053123,0.3467276331671916,0.3399750028897443,0.3536169269566641,0.09015301590136375,simulated,cortical area,F,Group differences,longitudinal,False,
lh-rostralmiddlefrontal,lh,0.60062835995951,0.5447068076329564,0.24279300048907587,192.0,0.0,0,0.634198955680458,0.0338708715943115,0.0534073279227811,390,baseline+follow-up,0.6218477305100423,0.6468001518607248,0.3738528106062801,0.36657190892230207,0.38128106725476235,0.15219654398471014,simulated,cortical area,F,Group differences,longitudinal,False,
rh-rostralmiddlefrontal,rh,0.2106288913466911,0.713576288611316,0.1796576716303231,192.0,0.0,0,0.4370708908445925,0.0273202879758378,0.062507681358153,390,baseline+follow-up,0.4285587970609255,0.445755257147762,0.3133112294494879,0.30720939419938353,0.31953655705750567,0.0360546051010763,simulated,cortical area,F,Group differences,longitudinal,False,
lh-superiorfrontal,lh,0.8039120495532603,0.534942251083659,0.2963007438558877,192.0,0.0,0,0.6193236274797477,0.0228644031003306,0.036918344603409,390,baseline+follow-up,0.6072621040290291,0.631629258794724,0.3297479305322022,0.3233259853318794,0.3362998466548249,0.08513629505248116,simulated,cortical area,F,Group differences,longitudinal,False,
rh-superiorfrontal,rh,0.45322895904892985,0.599998720381247,0.2399345828316129,192.0,0.0,0,0.5053332211931956,0.0196331263510559,0.0388518417702641,390,baseline+follow-up,0.4954916969441499,0.5153739237197856,0.32072956850831896,0.31448325875965943,0.3271022945706778,0.05300570791733348,simulated,cortical area,F,Group differences,longitudinal,False,
